"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1933542787863171402","Sat Jun 14 11:48:01 +0000 2025","0","@KatarOnline AI tidak akan menggantikan manusia -gibran","1933853931983265986","","KatarOnline","in","","0","0","0","https://x.com/undefined/status/1933853931983265986","1451747696679665669",
"1933621883598946463","Sat Jun 14 11:35:42 +0000 2025","0","@primaprasa @Ben3atha Jangan anggap remeh ya kita punya omon2 Prabowo plus AI Gibran lebih dari cukup untuk serangan balik","1933850834674348173","","primaprasa","in","","0","0","0","https://x.com/undefined/status/1933850834674348173","1914318172913909760",
"1933370554083651726","Sat Jun 14 10:13:10 +0000 2025","0","@ImminentAdi5 @TaryokoL @zoelfick @bobbynasution_ Junjungan AI dia adalah Gibran yg ikut mengembangkan Transformer Architecture di google sebelum jadi walkot Oslo","1933830062970962241","","teukuhirzi","in","","0","0","0","https://x.com/undefined/status/1933830062970962241","44563814",
"1933724602402025592","Sat Jun 14 08:50:19 +0000 2025","0","@yaniarsim @gibran_tweet @jokowi @titokarnavian_ @Kemendagri_RI @prabowo Percuma demo spt ini..cape dan panas..mending demo pake AI pqsti di respon..terbukti","1933809212481785961","","yaniarsim","in","","0","0","0","https://x.com/undefined/status/1933809212481785961","1790879022223921152",
"1933708971329925602","Sat Jun 14 08:23:10 +0000 2025","0","@Srik4ndiMuslim2 Kata Bapak Wapres @gibran_tweet AI Jangan dianggap sbg Ancaman... ‼️ https://t.co/F6QxrjqPbP","1933802381541871675","https://pbs.twimg.com/media/GtY_BIoaIAAbqNV.jpg","Srik4ndiMuslim2","in","","0","0","0","https://x.com/undefined/status/1933802381541871675","1686076901209804800",
"1933708971329925602","Sat Jun 14 07:59:45 +0000 2025","0","@Srik4ndiMuslim2 kaum yaman hina gibran karna AI .. sekarang mereka buat konten buzzer menggunakan AI ! hahahha ! penjilat radikal ","1933796485520650618","","Srik4ndiMuslim2","in","","0","0","0","https://x.com/undefined/status/1933796485520650618","1730070020573814784",
"1933626090138055147","Sat Jun 14 07:38:53 +0000 2025","0","@hanifzhl @idextratime joget omke gas mbg (makan bahlil ganteng) ai (anak iblis = gibran) ngeliat prabowo ngentot sama teddy","1933791235741004061","","hanifzhl","in","","0","0","0","https://x.com/undefined/status/1933791235741004061","1079709028488404993",
"1933708971329925602","Sat Jun 14 07:36:04 +0000 2025","2","@Srik4ndiMuslim2 Ini AI jangan di telan mentah2 @DivHumas_Polri @kaesangp @gibran_tweet @jokowi","1933790525586645379","","Srik4ndiMuslim2","in","","0","0","0","https://x.com/undefined/status/1933790525586645379","1885579365561622528",
"1933726647913755141","Sat Jun 14 07:06:45 +0000 2025","0","@xquitavee @jokowi @gibran_tweet @prabowo Terbaik sepanjang sejarah itil","1933783148011401253","","xquitavee","in","","0","0","0","https://x.com/undefined/status/1933783148011401253","1553045359990960128",
"1933745472893825411","Sat Jun 14 04:37:02 +0000 2025","0","Gibran cuma bisa bilang AI AI AI aja bukan bisa kerja aowkwowkwowk","1933745472893825411","","","in","","0","0","0","https://x.com/undefined/status/1933745472893825411","1174929598477299712",
"1933436535933984935","Sat Jun 14 03:57:11 +0000 2025","0","@xquitavee ITU IBU KOTA EMANG BUAT GIBRAN KAESANG JAN ETES BOBY.. BIAR KALO MEREKA BERKUASA DI SITU RAKYAT SUSAH BUAT DEMO. TRUS SI PICEK HERCULES JD BALA TENTARANYA ... UJUNG2NYA ITU KOK NANTINYA TUJUANYA .. PENJAJAHAN OLEH REZIM https://t.co/TfYKxBsbHi","1933735443709022281","https://pbs.twimg.com/ext_tw_video_thumb/1933735419587538945/pu/img/qOSAGztOIQW3mdxn.jpg","xquitavee","in","","0","0","0","https://x.com/undefined/status/1933735443709022281","1553045359990960128",
"1933532537722450339","Fri Jun 13 14:30:54 +0000 2025","1","ini ai nya yang jawab gibran ya goblok bgt jir https://t.co/JO8zbAtrqF","1933532537722450339","https://pbs.twimg.com/media/GtVJkG_bMAIKHCO.jpg","","in","","0","0","0","https://x.com/undefined/status/1933532537722450339","1794123706081660928",
"1933188922827243959","Fri Jun 13 13:58:17 +0000 2025","0","@grophiuchus Karena lagi belajar AI disuruh wapres gibran. Sedang ujian praktek.","1933524326814527868","","grophiuchus","in","","0","0","0","https://x.com/undefined/status/1933524326814527868","1799438332096819200",
"1933507951580656113","Fri Jun 13 12:53:13 +0000 2025","0","@gibran_tweet open space ngomongin ai plis aku dah pusink","1933507951580656113","","gibran_tweet","in","","0","0","0","https://x.com/undefined/status/1933507951580656113","1674463452646215680",
"1933505805636284814","Fri Jun 13 12:44:41 +0000 2025","1","Kok gini bapakmu @gibran_tweet penyakit apa ini? Apa AI? Realkah?","1933505805636284814","","","in","","1","0","1","https://x.com/undefined/status/1933505805636284814","1121466686131933185",
"1932770833170416061","Fri Jun 13 11:56:25 +0000 2025","0","@aewin86 PKI teriak PKI? Ga usah neriakin PKI bro ewing si gibran sendiri yang suruh di era digitalisasi harus bisa belajar AI negara ini negara demokrasi. Kalau tidak mau d kritik jangan jadi Pejabat! Paham bro ewing?","1933493660815143172","","aewin86","in","","0","0","0","https://x.com/undefined/status/1933493660815143172","1847178373942202374",
"1933412414789464099","Fri Jun 13 10:45:23 +0000 2025","0","@Armycology_Plb Wkwkwkwk ngene wae nggo AI mas mas yo cocok ro junjunganmu sing ra sepiro kui @gibran_tweet https://t.co/21MyYrARGC","1933475783571538224","https://pbs.twimg.com/media/GtUV-foaoAAA168.jpg","Armycology_Plb","in","","0","0","0","https://x.com/undefined/status/1933475783571538224","605017076",
"1932687967241519192","Fri Jun 13 08:53:19 +0000 2025","0","@TaryokoL @Herrys045 @yukgoblokbareng @zoelfick @viersy Wkwkw definisi AI ngarang sendiri? Terus bangga dengan definisi karangan ampas begitu? junjungannya emg Gibran tulen","1933447579981001119","","TaryokoL","in","","0","1","0","https://x.com/undefined/status/1933447579981001119","44563814",
"1933426861801111652","Fri Jun 13 07:30:59 +0000 2025","0","Kepintarannya masih kalah dengan AI nya Gibran Sumber: https://t.co/Gb9oLTLt2j https://t.co/ksx3NldUYp Dibagikan melalui Aplikasi Google","1933426861801111652","","","in","","0","0","0","https://x.com/undefined/status/1933426861801111652","1729126337695338496",
"1932674864730812751","Fri Jun 13 06:41:04 +0000 2025","0","@ZulkifliLubis69 @gibran_tweet @prabowo Fufufafa ... semacam AI di masa lalu. ","1933414296580730918","","ZulkifliLubis69","in","","0","0","0","https://x.com/undefined/status/1933414296580730918","721947387237765120",
"1932687967241519192","Fri Jun 13 05:49:11 +0000 2025","2","@viersy @TaryokoL @Herrys045 @yukgoblokbareng @zoelfick Junjungan AI mereka itu Gibran nabi mereka itu Jokowi makanya rusak pun mereka ga peduli yg penting ada bukti kalau merka 'kerja' meski hasilnya sampah","1933401243239751846","","viersy","in","","0","1","0","https://x.com/undefined/status/1933401243239751846","44563814",
"1933391063986966662","Fri Jun 13 05:08:44 +0000 2025","292","...1. Politisi PSI 2. Penjilat militan Jokowi 3. Penjilat militan Gibran 4. Penjilat militan keluarga Jokowi 5. Menghujat Islam secara barbar lalu 6. Minta maaf pake AI Artinya gak bener2 minta maaf secara tulus tapi memang cuma pengen ngeledek aja. Hahahahaahaha... (`` )","1933391063986966662","","","in","","2","20","147","https://x.com/undefined/status/1933391063986966662","1242374351078354944",
"1932723880751476850","Fri Jun 13 04:52:37 +0000 2025","0","@Muslim_AntiPKI9 Haha ai gibran dipake...","1933387007478395329","","Muslim_AntiPKI9","in","","0","1","0","https://x.com/undefined/status/1933387007478395329","2878921879",
"1933380298248757587","Fri Jun 13 04:25:58 +0000 2025","6","semoga bris yang suka edit member (dalam konteks aneh aneh) pake AI dapet jodoh mirip gibran aamiinnn","1933380298248757587","","","in","","1","2","0","https://x.com/undefined/status/1933380298248757587","1409482961091661827",
"1932687967241519192","Fri Jun 13 04:00:05 +0000 2025","0","@TaryokoL @viersy @Herrys045 @yukgoblokbareng @zoelfick Baca whitepapernya biar berhenti bacot ngasal pemahaman AI rujukannya dari Gibran makanya dangkal dan sesat diajarin knp hasil inference ga bisa dijadikan Bukti ngeyel minimal istilah2 tau dulu biar ga konyol","1933373787195781414","","teukuhirzi","in","","0","1","0","https://x.com/undefined/status/1933373787195781414","44563814",
"1932723880751476850","Fri Jun 13 03:47:54 +0000 2025","0","@Muslim_AntiPKI9 Gegara @gibran_tweet nyuruh bocil blajar AI semua jadi keranjingan... Semoga Hasil AI jadi : Asli Itu...!","1933370721562210395","","Muslim_AntiPKI9","in","","0","0","0","https://x.com/undefined/status/1933370721562210395","223509050",
"1933347268884902007","Fri Jun 13 02:14:43 +0000 2025","16","Setuju! Prioritas pendidikan harus lebih kepada mengajarkan keterampilan berpikir kritis dan pemecahan masalah bukan sekadar keterampilan penggunaan AI. - Jangan dengar gibran https://t.co/GOu8kCOS8o","1933347268884902007","https://pbs.twimg.com/media/GtShFwXbMAAvd-a.jpg","","in","","0","8","1","https://x.com/undefined/status/1933347268884902007","1138727688",
"1932674864730812751","Thu Jun 12 12:41:24 +0000 2025","0","@ZulkifliLubis69 @gibran_tweet @prabowo otak konslet ditambal dengan AI tambah konslet bran","1933142591228592206","","ZulkifliLubis69","in","","0","0","0","https://x.com/undefined/status/1933142591228592206","1422451556222332931",
"1932674864730812751","Thu Jun 12 11:55:29 +0000 2025","1","@ZulkifliLubis69 @gibran_tweet @prabowo Ngajakin buat pk AI dia sendiri sj ngk tau cr nya pake AI","1933131037477102042","","ZulkifliLubis69","in","","0","0","0","https://x.com/undefined/status/1933131037477102042","1817185224406732800",
"1932956768801599925","Thu Jun 12 11:00:44 +0000 2025","0","@DedynurPalakka Pengikut fir'aun menganggap fir'aun sebagai tuhan. Pengikut jokowi menganggap jokowi sebagai nabi. Uda capek2 si gibran bahas AI &amp; hilirisasi malah pendukungnya mau balik lagi ke jaman jahiliyah.","1933117258739626345","","DedynurPalakka","in","","0","0","0","https://x.com/undefined/status/1933117258739626345","550934049",
"1932772835812126868","Thu Jun 12 09:53:12 +0000 2025","0","@vetdam1616 @xquitavee @CCICPolri @DivHumas_Polri @ListyoSigitP @kemendagri @Gerindra @prabowo @gibran_tweet Buzzer² plat merah bikin dong video tandingan... bisa gak ? Culuun...gibran gemar banget sama AI masa penyembahnya gak menguasai AI","1933100262325203323","","vetdam1616","in","","0","0","0","https://x.com/undefined/status/1933100262325203323","1637199236",
"1932772835812126868","Thu Jun 12 09:51:50 +0000 2025","9","@xquitavee @CCICPolri @DivHumas_Polri @ListyoSigitP @kemendagri @Gerindra Maunya bikin video AI buat jilat penguasa ? Buzzer² plat merah bikinlah video tandingan pakai AI kan si gibran gemar banget promosi AI...","1933099919084290431","","xquitavee","in","","0","0","0","https://x.com/undefined/status/1933099919084290431","1637199236",
"1932727975734358327","Thu Jun 12 09:44:23 +0000 2025","0","@FayaAtika Imam Mahdi kalah sama Prabowo Gibran https://t.co/itQrA2CgxS","1933098045710958622","https://pbs.twimg.com/media/GtO-bXdasAAGpjg.jpg","FayaAtika","in","","0","0","0","https://x.com/undefined/status/1933098045710958622","1327065808082661377",
"1933093199326990818","Thu Jun 12 09:25:08 +0000 2025","0","same vibe as gibran promoting AI tapi sok ikut bangga²in Jumbo shut yooo bitch ass up","1933093199326990818","","","in","","0","0","0","https://x.com/undefined/status/1933093199326990818","1228679990570434560",
"1932674864730812751","Thu Jun 12 08:26:13 +0000 2025","0","@ZulkifliLubis69 @gibran_tweet @prabowo Ai tidak menggantikan manusia.. Tapi manusia yang tidak pakai ai akan di kalahkan sama yang pakai ai... Ini beda nya apa bang? @gibran_tweet","1933078371334017251","","ZulkifliLubis69","in","","0","0","0","https://x.com/undefined/status/1933078371334017251","1455471735235432450",
"1932770833170416061","Thu Jun 12 08:20:26 +0000 2025","0","@aewin86 kenapa mesti tersinggung sama kreasi AI ??? sesuai pesan wapres GIBRAN jaman now harus MELEK AI ","1933076917059825892","","aewin86","in","","0","0","0","https://x.com/undefined/status/1933076917059825892","1727986414170906624",
"1933056465327284567","Thu Jun 12 06:59:10 +0000 2025","0","akibat ai gibran","1933056465327284567","","","in","","0","0","0","https://x.com/undefined/status/1933056465327284567","1301126140107485184",
"1933006830726492240","Thu Jun 12 05:14:22 +0000 2025","1","@ainunnajib Bener mas Gibran tentang AI","1933030093674459172","","ainunnajib","in","","0","0","0","https://x.com/undefined/status/1933030093674459172","893314225392631808",
"1933024269258404313","Thu Jun 12 04:51:14 +0000 2025","4","Masalah implementasi AI di Indonesia. Bukan aku yang bikin tabel ini tapi pemerintah. Tapi kalau kata Gibran sih udah pada jago bikin video pake AI. https://t.co/UOYRk1b63G","1933024269258404313","https://pbs.twimg.com/media/GtN6rRsbMAI2EYJ.jpg","","in","","0","1","1","https://x.com/undefined/status/1933024269258404313","871103989",
"1932719452770218260","Thu Jun 12 04:38:52 +0000 2025","0","@democrazymedia Sebaiknya Gibran aja yang pake AI. Cukuplah anda yang bodoh males berpikir main klik robot digital. Jangan ngajak2 anak bangsa yang sejak dulu sdh kreatif berpikir--menggunakan OTAK !","1933021159450423348","","democrazymedia","in","","0","0","0","https://x.com/undefined/status/1933021159450423348","1810223652115484672",
"1932723880751476850","Thu Jun 12 04:30:20 +0000 2025","0","@Muslim_AntiPKI9 Emang gak salah imbauan Wapres agar kita belajar AI... ente rupanya manut apa kata Gibran agar belajar AI ","1933019009429221411","","Muslim_AntiPKI9","in","","0","0","0","https://x.com/undefined/status/1933019009429221411","238095432",
"1932674864730812751","Thu Jun 12 03:40:11 +0000 2025","2","@ZulkifliLubis69 @gibran_tweet @prabowo Pekok se pekok pekok nya !!! Ndase isine Ai Ai tok. Jika di kupas tuntas gmn cara kerja Ai paling yo plonga plongo. Keluarga pembohong dan maling emang gak ada obat","1933006389942890950","","ZulkifliLubis69","in","","0","1","0","https://x.com/undefined/status/1933006389942890950","1900164089617539076",
"1932674864730812751","Thu Jun 12 03:04:32 +0000 2025","0","@ZulkifliLubis69 @gibran_tweet @prabowo Justru poinnya adalah: manusia yang bijak pakai AI akan unggul dibanding manusia yang sekadar ikut-ikutan. AI itu alat bukan tujuan. Kalau kita pakai tanpa akal sehat ya hasilnya memang bisa dunia tanpa otak .","1932997418276303265","","ZulkifliLubis69","in","","0","0","0","https://x.com/undefined/status/1932997418276303265","1796202369765793793",
"1932674864730812751","Thu Jun 12 00:44:58 +0000 2025","0","@ZulkifliLubis69 @gibran_tweet @prabowo Yg menemukan ilmu AI aja berbicara akan membahayakan manusia di masa Akan datang dan bisa membuat mnjdi malas sehingga dia sendiri menghentikan itu tetli terlanjur di gunakan beberapa pihak.","1932962296604864562","","ZulkifliLubis69","in","","0","0","0","https://x.com/undefined/status/1932962296604864562","1580577875039641601",
"1932960292264427628","Thu Jun 12 00:37:00 +0000 2025","0","Ya ampun biasanya aku tuh mimpi jadi temennya artis. Kali ini aku mimpi jadi temennya Gibran euy. Trus selama berteman itu aku sambil bertanya2 loh kok dia bener? Sempet juga mau tanya tentang AI tp sungkan... Ih Dhita dalem mimpi aja mlempem ","1932960292264427628","","","in","","0","0","0","https://x.com/undefined/status/1932960292264427628","319014338",
"1932674864730812751","Thu Jun 12 00:30:24 +0000 2025","0","@ZulkifliLubis69 @gibran_tweet @prabowo Setuju Dengan Wapres Q. Kalau Orang Oon Di Kasih Liat Video AI. Mas Wapress Lagi Pidato terus Di Ringkus Polisi.. Pasti Di Telen Bulet².. terus Bilang Ke Tetangga.. Noh Wapress Loe Udah Ketangkep polisi noh ape gw Bilang.. Udah nonton Belom Vidionya sambil Sok Tau pok Imah.","1932958629248053468","","ZulkifliLubis69","in","","0","0","0","https://x.com/undefined/status/1932958629248053468","1193029438381801479",
"1932625080611152057","Wed Jun 11 23:33:41 +0000 2025","0","@bacottetanggaid Ksihan ma gibran dagang AI ga laku di sana","1932944358053196265","","bacottetanggaid","in","","0","0","0","https://x.com/undefined/status/1932944358053196265","1603579854808416256",
"1932674864730812751","Wed Jun 11 23:24:12 +0000 2025","0","@ZulkifliLubis69 @gibran_tweet @prabowo AI itu kecerdasan buatan sebelum pake AI kecerdasan bawaan harus bagus dulu biar ga membahayakan.","1932941967874539726","","ZulkifliLubis69","in","","0","0","0","https://x.com/undefined/status/1932941967874539726","1603579854808416256",
"1932674864730812751","Wed Jun 11 22:21:35 +0000 2025","0","@ZulkifliLubis69 @gibran_tweet @prabowo Ai itu Gk punya etika","1932926213301170500","","ZulkifliLubis69","in","","0","0","0","https://x.com/undefined/status/1932926213301170500","1480897174120517640",
"1932920289702432874","Wed Jun 11 21:58:03 +0000 2025","0","Yg kek gini wowok gakan pduli. Janji ratusan FK yg absurd itu aja gada muncungnya samsek (hamdalah) Apalagi gibran. Dia lbih ngurusin nyukur rambut anak esde dan dikit² Ai Ai","1932920289702432874","","","in","","0","0","0","https://x.com/undefined/status/1932920289702432874","812145880924991488",
"1932238424838410681","Wed Jun 11 21:38:41 +0000 2025","0","@panjxat Bener prediksi mas gibran AI itu bisa segalanya anak jenius juga nih orang","1932915416709644486","","panjxat","in","","0","0","0","https://x.com/undefined/status/1932915416709644486","1631282124908265472",
"1932911567701749966","Wed Jun 11 21:23:24 +0000 2025","0","Ai Ai Ai Ai Jawaban yang selalu di keluarkan oleh Gibran rakagooning","1932911567701749966","","","in","","0","0","0","https://x.com/undefined/status/1932911567701749966","1468289005598883843",
"1932434815963504952","Wed Jun 11 19:19:14 +0000 2025","0","@DS_yantie Gk dukung gibran tp search engine dan AI kl ada pas jaman gue sd sptinya aku dan teman2 jd lbh pinter soalnya di jamanku dulu yg sekolah pd bener sekolah dan dulu g ada beauty standar jd gk perlu kekorea2an dandanya","1932880323370692892","","DS_yantie","in","","0","0","0","https://x.com/undefined/status/1932880323370692892","332038843",
"1932846313751957969","Wed Jun 11 17:04:06 +0000 2025","0","fkg ketularan virus ai gibran","1932846313751957969","","","in","","0","0","0","https://x.com/undefined/status/1932846313751957969","1765399350073774080",
"1932831388853809474","Wed Jun 11 16:28:57 +0000 2025","0","@poooookay @gibran_tweet nih AI","1932837470338707854","","poooookay","in","","0","0","0","https://x.com/undefined/status/1932837470338707854","1899020413969281024",
"1932674864730812751","Wed Jun 11 16:21:46 +0000 2025","0","@ZulkifliLubis69 @gibran_tweet @prabowo Samsul nge bahas AI kan LUCU tingkat BETARA KALA","1932835662644064368","","ZulkifliLubis69","in","","0","0","0","https://x.com/undefined/status/1932835662644064368","40486186",
"1932674864730812751","Wed Jun 11 15:55:03 +0000 2025","0","@MaliMalko49279 @ZulkifliLubis69 @gibran_tweet @prabowo Hasil AI ","1932828936368763107","","MaliMalko49279","in","","0","0","0","https://x.com/undefined/status/1932828936368763107","1884247801363849218",
"1932674864730812751","Wed Jun 11 15:54:10 +0000 2025","2","@ZulkifliLubis69 @gibran_tweet @prabowo Secara langsung berbicara kepada publik kalau ingin seperti saya ayo pake AI bisa dilihat kan skrg saya gak butuh wawasan akademisi apalagi kuliah di universitas ternama dgn ijazah predikat A + tapi bisa jadi wapres malah di bantu ayah dan paman ","1932828712988532787","","ZulkifliLubis69","in","","0","0","0","https://x.com/undefined/status/1932828712988532787","1884247801363849218",
"1932743858582139036","Wed Jun 11 15:32:29 +0000 2025","0","@kompascom Yang ramal siapa ? El gibran dengan AI nya ?","1932823257113317587","","kompascom","in","","0","0","0","https://x.com/undefined/status/1932823257113317587","1868295125744664576",
"1932674864730812751","Wed Jun 11 15:14:01 +0000 2025","1","@ZulkifliLubis69 @gibran_tweet @prabowo Ini AI positif atau negatif..klo aq pilih positif alasannya : Orang² yg ada di video tsb harus dihukum di dunia &amp; nanti pasti akan di hukum di akhir-at ( hisab ) selama di dunia daya rusak rakus &amp; culas..rakyat tdk dibantu kemakmuran &amp; keadilannya.. https://t.co/5SGWdoDEig","1932818609417736280","https://pbs.twimg.com/ext_tw_video_thumb/1932818573417971713/pu/img/RkVdO7k_MFC4Z3S8.jpg","ZulkifliLubis69","in","","0","0","0","https://x.com/undefined/status/1932818609417736280","1608132819292938245",
"1932723880751476850","Wed Jun 11 15:13:16 +0000 2025","0","@Muslim_AntiPKI9 ni mas AI @gibran_tweet serem bgtt egk siii adoowww kacaww","1932818420078411992","","Muslim_AntiPKI9","in","","0","0","0","https://x.com/undefined/status/1932818420078411992","1421451529995780101",
"1932814794857591157","Wed Jun 11 14:58:51 +0000 2025","0","pingin tag menteri pariwisata deh masa rentang waktu wisata dalam dan luar beda harganya ga terlalu signifikan? oiyaa karena avtur pertamina mehong yaa diganti AI aja ga sih bahan bakar pesawatnya gimanaa mas @gibran_tweet ?","1932814794857591157","","","in","","0","0","0","https://x.com/undefined/status/1932814794857591157","43071123",
"1932674864730812751","Wed Jun 11 14:18:26 +0000 2025","0","@ZulkifliLubis69 @gibran_tweet @prabowo Kalo nggak paham jgn sok2an paling pintar ttg AI wahai wapres.... Memalukan!!","1932804623703884220","","ZulkifliLubis69","in","","0","0","0","https://x.com/undefined/status/1932804623703884220","1603892013124177921",
"1932801209024590109","Wed Jun 11 14:04:52 +0000 2025","0"," listrik masuk desa barangkali gibran terinspirasi dan tertarik utk bikin lagu ai masuk desa atau ai masuk sd . https://t.co/3hFqOXEuV7","1932801209024590109","https://pbs.twimg.com/ext_tw_video_thumb/1932800800964947968/pu/img/8cVd1jJgelZOKCUz.jpg","","in","","0","0","0","https://x.com/undefined/status/1932801209024590109","72331131",
"1932674864730812751","Wed Jun 11 14:02:57 +0000 2025","2","@ZulkifliLubis69 @gibran_tweet @prabowo Salut dgn pak menteri AI bikin culas","1932800725077406093","","ZulkifliLubis69","in","","0","0","0","https://x.com/undefined/status/1932800725077406093","355341162",
"1932719452770218260","Wed Jun 11 13:52:10 +0000 2025","0","@democrazymedia Dg AI bisa bikin film dg pemeran Gibran dan istrinya lagi apa aja. Setuju dg menteri saya","1932798014479016046","","democrazymedia","in","","0","0","0","https://x.com/undefined/status/1932798014479016046","1119447842639110145",
"1932674864730812751","Wed Jun 11 13:04:00 +0000 2025","0","@ZulkifliLubis69 @gibran_tweet @prabowo AI dan hilirisasi sja yg lancar","1932785889090081277","","ZulkifliLubis69","in","","0","0","0","https://x.com/undefined/status/1932785889090081277","1800987422169473024",
"1932674864730812751","Wed Jun 11 12:48:50 +0000 2025","5","@ZulkifliLubis69 @gibran_tweet @prabowo AI ga mung mungkin nambel otak udang. Kalau dasarnya beg* mau dibantu AI gimanapun pasti tetep beg*. Kalau AI bisa bikin orang pinter ga mungkin ketahuan follow akun judol. Ya ga chat GPT? ","1932782075180122612","","ZulkifliLubis69","in","","0","2","0","https://x.com/undefined/status/1932782075180122612","305086357",
"1932778051664031996","Wed Jun 11 12:32:51 +0000 2025","0","@gibran_tweet ini yg kau banggakan soal AI ?? pantasan makin kesini semakin CULAS kau samsul","1932778051664031996","","gibran_tweet","in","","0","0","0","https://x.com/undefined/status/1932778051664031996","1313865778119151616",
"1932758470329352567","Wed Jun 11 11:15:02 +0000 2025","0","@gibran_tweet makan noh AI yg lo banga2in","1932758470329352567","","gibran_tweet","in","","0","0","0","https://x.com/undefined/status/1932758470329352567","969593025990090752",
"1932719452770218260","Wed Jun 11 10:51:03 +0000 2025","0","@democrazymedia @gibran jadi tambah dungu kalo pake ai","1932752432058298778","","democrazymedia","in","","0","0","0","https://x.com/undefined/status/1932752432058298778","1752536351998877696",
"1932673776510214411","Wed Jun 11 10:50:55 +0000 2025","0","@ariaghora bro beli bro @.gibran_tweet. Jangan lu cuman bisa ngomong AI AI tapi ngomong doang","1932752400626168033","","ariaghora","in","","0","1","0","https://x.com/undefined/status/1932752400626168033","1794123706081660928",
"1932674864730812751","Wed Jun 11 10:37:27 +0000 2025","1","@ZulkifliLubis69 @gibran_tweet @prabowo Ssuai Tujuan #PLANDEMIC (PLAN of DEMON SatanIC) = #TRANSHUMAN = BUDAK spt BARANG/ BINATANG dgn CHIP - AI via TIPUAN VAX #COVID1984 𝘾ertificate 𝙊f 𝙑ax 𝙄dentity 𝘿IGITAL (Digit of Dajjal) 1= A= Artificial 9= i = Intellegence 8= H= Horrible 4= D= Disease https://t.co/GRiNGMo127","1932749010059821163","","ZulkifliLubis69","in","","0","1","0","https://x.com/undefined/status/1932749010059821163","1500895721314156547",
"1932674864730812751","Wed Jun 11 10:07:46 +0000 2025","1","@ZulkifliLubis69 @gibran_tweet @prabowo Harusnya dia dulu dibuang karena AI lebih bs kasih penjelasan drpada anak mul yang longa longo ini....cm pinter pas debat aja karena sdh dipersiapkan...pakai akting clingak clinguk belagu fufufafa","1932741540906217672","","ZulkifliLubis69","in","","0","0","0","https://x.com/undefined/status/1932741540906217672","224507417",
"1932035198943887735","Wed Jun 11 09:37:35 +0000 2025","0","@bengkeldodo Mimpi kocak ai kudu ngambil anis mah tetap gibran ai kudu diganti ku anis mah.","1932733946128970079","","bengkeldodo","in","","0","1","0","https://x.com/undefined/status/1932733946128970079","735623224407425024",
"1932674864730812751","Wed Jun 11 09:34:35 +0000 2025","0","@ZulkifliLubis69 @gibran_tweet @prabowo klau mau pakai AI tolong pendidikan juga diperhatikan.. dari anak SMA yg belum bisa baca anak2 yg belum dapat pendidikan layak dan ada juga yg tidak bersekolah.","1932733187920388138","","ZulkifliLubis69","in","","0","0","0","https://x.com/undefined/status/1932733187920388138","361688372",
"1932719452770218260","Wed Jun 11 08:40:00 +0000 2025","438","Waduh! Wapres Gibran Dorong Pembelajaran AI Mendikdasmen Malah Sebut Kecerdasan Buatan Bikin Manusia Jadi 'Culas' https://t.co/Kmin0FkVXC","1932719452770218260","","","in","","8","67","98","https://x.com/undefined/status/1932719452770218260","1243804423001763841",
"1932674864730812751","Wed Jun 11 08:38:04 +0000 2025","0","@ZulkifliLubis69 @gibran_tweet @prabowo Selalu AI https://t.co/bCnNKYMxjo","1932718968130973821","https://pbs.twimg.com/ext_tw_video_thumb/1932718697908678656/pu/img/nVNTHKT50AeFU2ua.jpg","ZulkifliLubis69","in","","0","0","0","https://x.com/undefined/status/1932718968130973821","712554618023186432",
"1932064953164554646","Wed Jun 11 08:23:59 +0000 2025","0","@Mdy_Asmara1701 Kalo gibran jd presiden nih aki2 tua bangka pasti tambah semena2 . Merasa bekinganya kuat bgt","1932715422111183018","","Mdy_Asmara1701","in","","0","0","0","https://x.com/undefined/status/1932715422111183018","1553045359990960128",
"1932048265152999765","Mon Jun 09 14:07:13 +0000 2025","0","@DS_yantie @KangManto123 @gibran_tweet Maaf saya wakili jawabannya : Nanti akan saya tindaklanjuti pake AI sementara saya prioritaskan hilirisasi kemenyan dulu ","1932077026221216107","","DS_yantie","in","","0","0","0","https://x.com/undefined/status/1932077026221216107","1116793544",
"1931873970640589004","Mon Jun 09 13:48:49 +0000 2025","0","@ilhamkdee @gibran_tweet Nah gitu kan simple. Si bule AI yang bisa ngomel2 kayak gitu Makasih sudah jawab ","1932072393549504853","","ilhamkdee","in","","0","1","0","https://x.com/undefined/status/1932072393549504853","77654478",
"1931873970640589004","Mon Jun 09 13:37:10 +0000 2025","0","@MariaAlkaff_ @gibran_tweet Gw bilangin ya itu video ai..","1932069463580692818","","MariaAlkaff_","in","","0","1","0","https://x.com/undefined/status/1932069463580692818","2878965289",
"1932040596384067868","Mon Jun 09 13:31:37 +0000 2025","0","@haditricoswara @gibran_tweet Lah anda bukan ngasih tau malah bawa2 anak abah lah berlindung lah udah jelas AI lah. Kalo mau ngasih penjelasan saya terima kok. Lagian Abah saya sudah wafat thn 1987 saat saya masih kuliah.","1932068066101493864","","haditricoswara","in","","0","1","0","https://x.com/undefined/status/1932068066101493864","77654478",
